participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant
2,5,0,0,11.549,11549,-4.09,-6.92,3.33,8.7008,-0.0076,1.021,1.5043,52.31,-57.0,335.56,-4.7944,3.2891,2.6415,6.3861,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,5,0,0,11.671,11671,-6.58,-3.25,2.05,7.6198,-0.5356,-0.5989,1.9842,59.75,-46.63,343.75,-5.0297,2.4274,2.5636,6.1451,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,11.792,11792,-9.0,0.09,1.7,9.1596,-0.5629,-0.0153,1.5817,68.5,-28.94,351.13,-5.5529,2.1194,2.4498,6.4287,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,11.913,11913,-6.89,0.15,3.1,7.5568,-0.3251,0.5869,2.0355,68.63,2.31,1.0,-5.7291,1.8599,2.5355,6.5353,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.033,12033,-7.34,1.34,4.2,8.5622,-0.3894,0.4549,1.585,62.63,24.13,9.94,-5.9414,1.7914,2.7548,6.7895,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.195,12195,-7.44,4.74,3.7,9.5661,-0.3698,0.0905,1.958,52.94,47.06,22.13,-6.1389,2.1799,2.8794,7.1224,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.321,12321,-7.06,7.14,3.83,10.7467,-0.4614,0.3502,1.8446,42.0,57.06,32.88,-6.2602,2.8335,3.0046,7.4998,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.442,12442,-2.26,7.92,3.93,9.1257,-0.6676,0.1047,2.342,28.31,64.38,44.75,-5.7331,3.5038,3.1266,7.4108,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.563,12563,-3.77,9.68,2.73,10.741,-0.3502,0.1647,1.657,18.81,70.06,53.44,-5.4744,4.3177,3.0743,7.6199,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.683,12683,-2.19,9.66,3.44,10.4855,-0.2683,0.0829,1.4083,7.69,72.25,63.94,-5.0416,5.0216,3.1225,7.7708,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.805,12805,-0.72,9.89,2.6,10.2514,-0.2836,0.0644,1.0483,-0.38,74.44,71.81,-4.4721,5.6632,3.0536,7.8356,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,12.925,12925,-0.71,11.25,2.81,11.6173,-0.348,0.0829,1.1596,-7.75,76.38,78.81,-3.9764,6.3994,3.0215,8.1175,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.047,13047,-1.79,12.63,3.38,13.1964,0.2334,-0.444,-1.8446,-4.81,77.19,77.19,-3.6883,7.2204,3.0688,8.6692,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.214,13214,-4.26,11.88,3.76,13.1689,0.9087,0.0218,-2.9976,18.19,69.56,55.69,-3.7636,7.8344,3.1599,9.2481,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.335,13335,-4.47,10.06,3.09,11.4338,0.7527,0.1102,-4.011,42.56,55.81,29.94,-3.8567,8.1277,3.1507,9.5321,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.457,13457,-6.2,5.05,3.66,8.7942,0.5934,0.1549,-2.8263,59.44,24.56,6.19,-4.1655,7.7221,3.2178,9.3454,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.578,13578,-4.51,-1.3,3.15,5.6527,0.9588,-0.1713,-2.8351,61.25,-20.75,346.81,-4.2109,6.5333,3.2088,8.409,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.699,13699,-3.95,-5.19,2.53,6.9957,0.7232,-0.0731,-1.9897,53.0,-46.06,334.25,-4.1765,4.9884,3.1194,7.2151,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.819,13819,-5.88,-6.76,3.55,9.6371,-0.1331,0.5247,1.0886,50.31,-49.81,335.06,-4.401,3.4403,3.1761,6.4259,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,6,0,0,13.94,13940,-5.38,-3.6,2.73,7.0255,-0.4451,-0.1756,0.8956,54.69,-38.0,341.5,-4.53,2.5126,3.1173,6.0458,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.064,14064,-8.86,-1.34,3.69,9.6908,-0.648,-0.1407,1.2239,60.13,-24.88,347.44,-5.1006,2.0049,3.1928,6.3427,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.228,14228,-7.88,-0.2,3.62,8.674,-0.3382,0.0927,1.297,62.88,2.5,357.13,-5.4668,1.7143,3.2491,6.5865,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.35,14350,-6.85,1.99,4.25,8.3033,-0.5803,0.4102,2.0824,58.0,24.31,6.56,-5.6491,1.7507,3.381,6.8124,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.47,14470,-3.81,5.2,3.03,7.123,-1.1279,-0.3174,1.9515,49.19,46.63,18.44,-5.4068,2.2052,3.3347,6.7243,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.592,14592,-8.4,8.11,3.54,12.201,-0.4232,-0.2945,1.5479,40.13,60.94,30.06,-5.8012,2.9833,3.3618,7.3386,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.713,14713,-3.01,8.89,2.58,9.7339,-0.4723,-0.1047,2.366,28.88,68.19,42.81,-5.4334,3.7617,3.2588,7.3683,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.838,14838,-2.39,9.68,2.65,10.3168,-0.2738,-0.0774,1.4366,18.5,72.63,53.81,-5.0323,4.5415,3.1785,7.4869,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,14.959,14959,-1.97,10.1,1.95,10.4735,-0.1876,-0.0633,1.1934,9.69,75.19,63.31,-4.6288,5.274,3.0167,7.6381,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.082,15082,-1.7,10.47,2.36,10.8665,-0.3458,0.2989,1.8446,-1.06,77.25,73.38,-4.2429,5.9587,2.9301,7.88,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.245,15245,-1.26,12.68,2.74,13.0337,-0.2825,-0.1244,-0.1516,-12.56,80.63,83.81,-3.8498,6.8444,2.9051,8.3729,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.365,15365,-4.03,12.4,2.7,13.3151,0.8301,0.0633,-2.4435,-0.81,78.69,72.5,-3.8735,7.5765,2.878,8.9828,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.486,15486,-3.09,12.93,2.55,13.5365,0.9534,0.3938,-3.8015,18.63,71.31,50.25,-3.7703,8.2819,2.8348,9.5311,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.608,15608,-2.69,9.59,3.04,10.4137,1.1639,-0.0382,-4.6993,42.25,56.19,25.31,-3.6279,8.4543,2.8619,9.6347,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.733,15733,-6.6,5.08,3.77,9.1422,0.6709,-0.1473,-3.6303,61.75,19.31,359.75,-4.0196,8.0097,2.9815,9.4446,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.855,15855,-5.03,-1.15,2.59,5.7733,0.7909,-0.1734,-2.8471,59.75,-34.56,336.88,-4.1527,6.8027,2.9299,8.4915,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,15.975,15975,-3.32,-7.51,2.16,8.4905,1.0407,0.096,-2.2755,48.81,-56.94,324.0,-4.043,4.9166,2.8285,6.9656,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,16.097,16097,-1.99,-5.62,2.57,6.4923,-0.7876,0.8181,1.6417,49.19,-50.56,330.0,-3.7725,3.5282,2.7944,5.8727,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,7,0,0,16.259,16259,-4.3,-1.26,3.45,5.6551,-0.9556,-0.4614,2.45,59.69,-23.13,344.38,-3.842,2.8972,2.8808,5.6083,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,16.382,16382,-10.69,0.77,4.33,11.5593,-0.5367,-0.168,1.7464,64.38,6.06,355.0,-4.7444,2.6169,3.0718,6.2284,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,16.503,16503,-6.05,3.47,3.82,7.9521,-0.2553,0.312,2.4587,58.25,33.81,7.75,-4.9164,2.7293,3.1704,6.4554,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,16.627,16627,-7.57,5.35,4.43,10.2739,-0.5672,-0.2214,1.4966,48.0,50.63,20.19,-5.2661,3.0746,3.3364,6.951,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,16.748,16748,-6.72,7.38,3.35,10.5283,0.0185,-0.1876,1.9275,37.88,62.0,33.13,-5.4577,3.642,3.3382,7.3616,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,16.868,16868,-4.59,7.9,3.8,9.8954,-0.2029,0.0524,2.0017,25.94,66.19,46.75,-5.3433,4.2031,3.399,7.6007,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,16.989,16989,-1.16,9.19,2.99,9.7335,-0.2018,0.2869,1.765,14.0,69.19,57.75,-4.7921,4.8602,3.3451,7.601,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,17.11,17110,0.05,9.9,3.26,10.4231,-0.5825,-0.0185,1.4541,2.88,72.0,68.13,-4.154,5.5243,3.3339,7.6739,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,17.273,17273,-0.7,10.25,2.48,10.569,-0.2934,-0.408,0.8159,-5.88,75.56,80.31,-3.6989,6.1471,3.2214,7.8642,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,17.393,17393,-0.98,11.16,2.78,11.5427,-0.2258,-0.1614,0.3818,-9.69,76.75,86.38,-3.3406,6.8076,3.1632,8.2164,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,17.515,17515,-1.35,11.65,2.64,12.0214,0.2051,-0.0709,-1.2315,-6.0,77.0,83.31,-3.0783,7.4457,3.0943,8.6307,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,17.64,17640,-2.35,11.82,2.65,12.3393,0.6807,-0.1942,-2.3846,7.06,73.56,70.88,-2.9823,8.0222,3.0357,9.081,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,17.761,17761,-4.51,9.65,3.66,11.2631,0.5389,-0.504,-3.0663,28.06,67.06,52.5,-3.1836,8.2367,3.118,9.3648,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,17.882,17882,-5.39,7.71,2.64,9.7707,-0.0425,-0.2607,-3.0303,49.88,59.31,31.69,-3.4744,8.1673,3.055,9.3866,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,18.003,18003,-6.37,4.38,2.64,8.1689,0.4276,-0.1407,-2.8383,68.19,32.25,9.5,-3.8559,7.6682,3.0003,9.0924,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,18.124,18124,-4.7,-1.53,1.49,5.1625,0.793,-0.2149,-2.9485,70.25,-30.56,351.81,-3.9672,6.4561,2.8013,8.0788,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,18.292,18292,-4.15,-6.73,2.61,8.3263,0.2313,0.9708,1.5697,56.56,-54.19,341.56,-3.9913,4.7185,2.7761,6.775,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,8,0,0,18.413,18413,-9.47,-3.89,3.32,10.7627,-0.4854,-0.1604,1.3439,63.63,-34.06,352.44,-4.7132,3.5841,2.8478,6.5704,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,18.534,18534,-7.74,0.01,3.07,8.3266,-0.7887,-0.0622,2.3486,69.06,1.19,3.13,-5.1121,3.1132,2.877,6.641,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,18.655,18655,-8.46,2.77,2.2,9.1698,-0.613,0.2018,1.8708,64.69,36.19,13.44,-5.5532,3.0679,2.7878,6.9298,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,18.775,18775,-6.38,4.63,4.17,8.918,-0.324,0.6261,2.5242,50.25,53.0,27.69,-5.6622,3.2738,2.97,7.1832,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,18.897,18897,-4.19,7.76,3.1,9.3479,-0.8127,0.3109,2.6834,33.56,63.81,42.13,-5.4682,3.8649,2.9871,7.3322,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.017,19017,-1.86,10.32,3.25,10.9784,-0.4363,0.6163,2.3835,15.5,70.06,56.81,-4.9927,4.7156,3.0217,7.503,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.139,19139,0.69,10.68,3.34,11.2113,-0.3305,0.516,2.3377,0.44,72.44,68.56,-4.2439,5.5015,3.0637,7.5936,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.306,19306,1.71,10.22,3.0,10.7876,-0.3033,0.8792,1.3079,-14.88,75.19,78.88,-3.4593,6.1233,3.0553,7.6679,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.427,19427,2.48,10.28,2.79,10.9368,-0.2411,0.3905,0.5781,-22.06,77.94,81.94,-2.6767,6.671,3.0203,7.7968,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.547,19547,0.56,11.7,2.88,12.0623,-0.1189,-0.5312,-1.4257,-19.25,79.44,80.56,-2.2502,7.3337,3.0018,8.2376,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.668,19668,-0.91,12.68,3.09,13.0828,0.6992,-0.2498,-2.546,-5.44,77.06,69.44,-2.0736,8.0382,3.0135,8.8314,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.789,19789,-1.26,11.83,3.31,12.3488,0.9697,0.1287,-3.627,15.19,70.44,48.13,-1.9664,8.5379,3.0525,9.2779,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,19.911,19911,-2.99,10.16,3.52,11.1605,1.0505,-0.0742,-3.831,36.94,58.5,25.56,-2.1012,8.7516,3.1141,9.5239,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,20.031,20031,-2.94,4.21,3.34,6.1256,0.8759,0.1833,-3.3292,55.88,31.69,3.13,-2.2118,8.1532,3.1439,9.0139,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,20.152,20152,-3.5,-0.06,3.99,5.3079,0.2465,0.3349,-2.4893,58.63,-0.81,346.94,-2.3815,7.0709,3.2554,8.1404,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,20.315,20315,-5.38,-4.71,2.87,7.7049,0.8454,-0.1625,-1.3079,54.19,-29.56,331.56,-2.7766,5.5185,3.2046,6.9594,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,20.44,20440,-4.8,-3.52,4.23,7.3023,-0.5181,0.1309,1.5108,56.38,-24.75,337.56,-3.0433,4.3274,3.3397,6.2563,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,9,0,0,20.561,20561,-3.29,-0.06,3.79,5.0191,-0.5094,-0.2116,1.6352,59.44,-5.44,345.06,-3.0758,3.7493,3.3991,5.9221,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,20.681,20681,-9.42,2.28,4.25,10.5829,-0.4691,-0.1473,1.9929,60.31,14.63,355.63,-3.9118,3.5557,3.5112,6.3461,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,20.802,20802,-8.44,2.96,3.93,9.7693,-0.6872,-0.6992,0.6567,57.63,38.69,5.38,-4.5085,3.4772,3.5664,6.7184,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,20.923,20923,-9.17,5.47,2.78,11.0335,-0.1942,-0.1538,1.7911,51.56,54.88,15.63,-5.1228,3.7398,3.4628,7.2263,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.044,21044,-3.46,6.8,2.64,8.0735,-0.3709,0.1767,2.7838,37.63,64.56,30.44,-4.9037,4.143,3.3543,7.2431,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.182,21182,-2.36,10.24,2.7,10.8498,-0.8072,0.0654,2.2166,20.69,71.88,46.0,-4.5685,4.9465,3.2681,7.4846,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.345,21345,0.3,11.58,1.7,11.708,-0.5203,0.2454,2.2166,2.38,79.63,63.19,-3.9269,5.8206,3.0615,7.6598,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.465,21465,1.25,11.21,2.01,11.4572,-0.4167,0.3305,1.9286,-10.25,82.19,74.19,-3.2447,6.5308,2.9229,7.8564,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.587,21587,1.45,12.9,2.47,13.2141,-0.3491,-0.3087,-0.0785,-19.19,85.19,83.38,-2.6261,7.3701,2.8632,8.3314,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.707,21707,-1.59,13.14,2.18,13.4142,0.6665,-0.7189,-3.0281,-7.75,82.88,75.81,-2.4896,8.1304,2.7732,8.9438,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.829,21829,-2.68,13.59,1.93,13.9855,0.9425,0.1822,-3.3565,14.13,76.56,55.75,-2.5147,8.8498,2.6621,9.5776,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,21.955,21955,-2.81,11.04,1.68,11.5152,1.2501,0.673,-3.7361,38.0,62.75,29.38,-2.5536,9.1384,2.5327,9.8207,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.076,22076,-7.16,5.05,4.34,9.7777,0.9479,0.2803,-2.9529,57.56,26.88,3.69,-3.1606,8.5997,2.7708,9.5719,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.197,22197,-5.46,-0.79,3.31,6.4336,0.721,-0.1265,-2.5133,59.5,-19.5,342.19,-3.4636,7.3624,2.8419,8.6184,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.359,22359,-3.43,-7.13,3.98,8.8568,0.3207,0.4472,1.3832,53.06,-43.0,333.69,-3.4592,5.4526,2.9919,7.1168,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.481,22481,-7.89,-1.63,3.6,8.8243,-0.7429,0.0131,1.5533,57.81,-23.13,343.5,-4.043,4.5193,3.072,6.7976,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.603,22603,-4.85,1.09,3.96,6.3555,-0.492,-0.2618,2.8023,61.19,8.31,357.69,-4.1494,4.0674,3.189,6.6281,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.724,22724,-9.24,4.96,3.62,11.0943,-0.7854,-0.1963,1.7181,56.38,37.06,10.81,-4.8202,4.1851,3.2458,7.1613,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.848,22848,-3.86,6.82,3.32,8.5108,-0.6785,-0.3142,3.3663,44.06,59.69,26.81,-4.6937,4.5323,3.2556,7.2918,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,22.97,22970,-5.97,9.64,2.43,11.5964,-0.6109,-0.3643,1.7911,31.94,70.13,41.06,-4.8618,5.2053,3.1468,7.7869,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,23.09,23090,-3.68,10.2,2.49,11.1258,-0.3491,0.1691,2.3355,19.06,75.38,54.19,-4.7061,5.8635,3.0602,8.1175,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,23.211,23211,0.74,10.41,2.1,10.6455,-0.2662,0.2454,1.9559,5.75,77.81,65.81,-3.9885,6.4626,2.9337,8.1412,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,10,0,0,23.373,23373,0.0,10.6,1.62,10.7231,-0.1767,0.3643,1.1836,-4.13,79.44,73.56,-3.4629,7.0078,2.7606,8.2899,P002_Dumbbell_Concentration_Curls_04.csv,2,2.0
2,1,0,0,0.0,0,-2.59,9.25,1.15,9.6744,0.0098,-0.0305,-0.0502,15.0,83.5,91.56,-2.2002,9.4652,1.0534,9.7745,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,0.173,173,-2.52,9.42,1.0,9.8024,-0.0425,0.0971,-0.0611,15.38,83.69,90.69,-2.2423,9.4593,1.0464,9.7775,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,0.304,304,-2.55,9.42,0.94,9.8042,-0.036,0.0676,0.012,15.44,83.81,89.88,-2.2829,9.4541,1.0324,9.7804,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,0.434,434,-2.55,9.41,0.96,9.7965,0.012,0.036,0.0196,15.38,83.81,89.63,-2.3181,9.4483,1.0228,9.7821,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,0.565,565,-2.82,9.46,0.94,9.916,-0.0196,0.0065,0.0055,15.44,83.88,89.38,-2.3842,9.4498,1.0119,9.7983,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,0.696,696,-2.61,9.35,0.98,9.7568,-0.0207,0.0164,-0.0513,15.25,84.0,89.5,-2.414,9.4367,1.0077,9.7925,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,0.826,826,-2.64,9.46,1.05,9.8774,-0.0087,0.0665,-0.0851,15.56,83.94,88.75,-2.4437,9.4397,1.0133,9.8034,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,0.959,959,-2.48,9.25,0.85,9.6143,-0.0033,0.0076,0.0055,15.75,83.94,88.31,-2.4485,9.4147,0.9918,9.7784,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,1.093,1093,-1.38,9.52,1.23,9.6978,0.0578,-0.0993,-0.2313,17.0,83.69,87.5,-2.3077,9.4286,1.0232,9.7607,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,1.266,1266,-1.47,13.64,1.27,13.7776,0.3763,-0.2869,1.2926,15.88,84.19,91.88,-2.1973,9.9836,1.0557,10.2769,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,1.397,1397,-1.65,14.42,1.11,14.5565,1.0428,-0.5945,2.6649,1.0,79.25,110.63,-2.1252,10.5682,1.0628,10.832,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,1.527,1527,-0.86,12.31,1.18,12.3963,1.2675,-0.8716,4.7473,-24.75,67.19,142.19,-1.9585,10.7977,1.0783,11.0267,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,1.657,1657,2.29,4.69,3.1,6.0704,1.3603,-0.4974,4.0241,-48.44,40.25,172.38,-1.3986,9.9929,1.3447,10.1795,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,1.787,1787,3.29,-1.41,4.42,5.6876,0.8279,-0.1331,2.5176,-55.13,3.44,191.25,-0.7808,8.4903,1.7499,8.7038,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,1.917,1917,5.56,-4.97,4.95,8.9508,-0.3131,-0.3196,1.2392,-52.13,-15.31,203.44,0.0548,6.7165,2.1716,7.0591,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,2.047,2047,6.26,-3.68,6.16,9.5224,0.1963,0.0687,-1.1672,-51.13,-14.81,203.94,0.8725,5.3465,2.6972,6.0516,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,1,0,0,2.177,2177,7.3,-0.17,5.95,9.4192,-0.4516,-0.132,-0.9774,-52.63,-1.88,195.19,1.7194,4.6196,3.1258,5.8368,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,2.35,2350,5.19,1.98,5.42,7.761,-0.4723,-0.0316,-1.9133,-49.19,18.75,181.19,2.1768,4.2718,3.4281,5.8939,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,2.48,2480,5.48,5.33,5.08,9.1785,-0.8683,-0.048,-1.729,-42.88,35.81,167.44,2.6121,4.4112,3.6458,6.2908,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,2.61,2610,3.97,7.11,4.73,9.4173,-0.9076,0.0731,-1.7595,-33.44,50.69,156.25,2.791,4.7668,3.7887,6.6983,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,2.74,2740,2.79,8.87,4.49,10.3257,-0.8825,0.0742,-1.4704,-23.56,61.13,145.75,2.7909,5.3075,3.8811,7.143,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,2.87,2870,2.44,10.09,3.72,11.0272,-0.601,0.0916,-1.3472,-15.88,68.06,138.0,2.7446,5.9377,3.8599,7.5953,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,3.001,3001,1.21,10.04,2.97,10.5398,-0.4472,0.1134,-0.9021,-8.63,72.44,129.69,2.5424,6.4783,3.7426,7.9019,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,3.131,3131,-0.46,10.05,2.64,10.4011,-0.2498,0.0873,-0.9894,-1.56,75.0,121.94,2.1468,6.949,3.5973,8.114,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,3.261,3261,-1.12,9.62,2.15,9.9208,-0.3425,0.0916,-0.9239,4.44,76.94,114.88,1.7163,7.3009,3.4066,8.2374,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
2,2,0,0,3.434,3434,-2.13,9.58,1.63,9.9484,-0.3698,0.1593,-0.9752,12.44,79.75,105.06,1.2094,7.6013,3.1725,8.3251,P002_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01 (1).csv,2,2.0
